task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,tracking_mode,on_cloud
Steps #42-42,2026-04-06T18:27:45,distilbert,4ab7a3a8-d5f0-4826-8dec-4af577d7d2aa,0.6457383092492819,4.111299767158526e-07,6.370769089659177e-07,360.0,208.41686460425342,10.0,6.498799044638882e-05,3.762475232349516e-05,1.8050640924937233e-06,0.000104417806862378,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #43-43,2026-04-06T18:27:46,distilbert,4ab7a3a8-d5f0-4826-8dec-4af577d7d2aa,0.6536901481449604,4.368835378797139e-07,6.688843298976678e-07,360.0,242.36530075323174,10.0,6.523019839078199e-05,4.391670180581286e-05,1.8117344524297413e-06,0.00011095863464902385,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #44-44,2026-04-06T18:27:47,distilbert,4ab7a3a8-d5f0-4826-8dec-4af577d7d2aa,0.6459165010601282,4.123967139808005e-07,6.386160762021338e-07,360.0,213.93131288871106,10.0,6.457261368632327e-05,3.8373364027677326e-05,1.79355204519298e-06,0.0001047395297591935,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #45-45,2026-04-06T18:27:47,distilbert,4ab7a3a8-d5f0-4826-8dec-4af577d7d2aa,0.651671763509512,4.155294837100931e-07,6.378857259638475e-07,360.0,213.19644437853844,10.0,6.514514386653887e-05,3.858058641981188e-05,1.8094528259502486e-06,0.00010553518311230171,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #46-46,2026-04-06T18:27:48,distilbert,4ab7a3a8-d5f0-4826-8dec-4af577d7d2aa,0.6553734671324492,4.373616134093378e-07,6.681890799026052e-07,360.0,243.49832712699222,10.0,6.51810485869644e-05,4.408864638349996e-05,1.8103601566205486e-06,0.0001110800551270847,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #47-47,2026-04-06T18:27:49,distilbert,4ab7a3a8-d5f0-4826-8dec-4af577d7d2aa,0.6467573251575232,4.108299230705076e-07,6.357184877093697e-07,360.0,210.91409382639162,10.0,6.466141734272259e-05,3.788419697059453e-05,1.795985642820595e-06,0.0001043415999561377,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #48-48,2026-04-06T18:27:49,distilbert,4ab7a3a8-d5f0-4826-8dec-4af577d7d2aa,0.6514079477638006,4.3790229610425995e-07,6.726162821207207e-07,360.0,245.689220513764,10.0,6.502947006374604e-05,4.438170216758408e-05,1.806204191719498e-06,0.00011121737642304924,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #49-49,2026-04-06T18:27:50,distilbert,4ab7a3a8-d5f0-4826-8dec-4af577d7d2aa,0.6550691518932581,4.1044163733473945e-07,6.27369882994602e-07,360.0,207.0487228979676,10.0,6.503302492201317e-05,3.740364104487526e-05,1.8063181079924106e-06,0.00010424298407488066,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #50-50,2026-04-06T18:27:50,distilbert,4ab7a3a8-d5f0-4826-8dec-4af577d7d2aa,0.6467852275818586,4.3671453061617705e-07,6.756935493118058e-07,360.0,247.24365703520192,10.0,6.468974202871337e-05,4.442920220526503e-05,1.7967663550128498e-06,0.00011091571058899092,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #51-51,2026-04-06T18:27:51,distilbert,4ab7a3a8-d5f0-4826-8dec-4af577d7d2aa,0.6512494049966335,4.087656072401386e-07,6.281288609518143e-07,360.0,204.55957607785308,10.0,6.504806000739343e-05,3.696252957041679e-05,1.8067203876044981e-06,0.00010381730996541442,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
Steps #52-52,2026-04-06T18:27:52,distilbert,4ab7a3a8-d5f0-4826-8dec-4af577d7d2aa,0.6552189737558365,4.370012841535622e-07,6.675367464546091e-07,360.0,241.05464772565648,10.0,6.538750398904069e-05,4.378503502522335e-05,1.8160005513992558e-06,0.00011098853956566321,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,4,machine,N
